sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,sin_rec_etnico
1,0.4748421586455024,-0.19999264029309213,1,0,-1.5789725996892752,1,1,0,0,1
0,1.2943936884987504,0.5254661527578587,1,0,0.49796456582788795,1,1,0,0,1
1,-0.41921405573985915,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
1,0.17682342051704852,0.28364655507420844,1,0,-0.5405040169306936,1,1,0,0,1
1,1.5924124266272044,0.28364655507420844,1,0,0.49796456582788795,1,1,0,0,1
1,-0.04669063307929186,1.4927445434924598,0,0,0.49796456582788795,1,1,1,1,1
0,-0.86624216293254,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,-1.3877749546573341,-0.925451433344043,0,0,-1.5789725996892752,0,0,0,1,1
1,-0.7917374784004265,1.0091053481251593,0,0,0.49796456582788795,1,1,0,1,1
0,-0.7172327938683131,-0.19999264029309213,0,0,-1.5789725996892752,1,0,0,1,1
1,-0.9407468474646534,-1.6509102263949937,1,0,-1.5789725996892752,0,0,0,0,1
0,-1.0152515319967668,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
0,-0.41921405573985915,-0.6836318356603927,1,0,-0.5405040169306936,0,0,0,0,1
1,-0.9407468474646534,1.0091053481251593,1,0,-0.5405040169306936,1,1,0,0,1
1,-0.568223424804086,1.0091053481251593,0,0,2.5749017313450513,1,1,1,1,1
1,0.17682342051704852,1.0091053481251593,1,0,0.49796456582788795,0,1,0,0,1
1,-1.164260901060994,0.04182695739055815,0,1,-0.5405040169306936,0,1,0,1,1
0,0.9218702658381831,-1.6509102263949937,0,0,0.49796456582788795,0,1,0,0,1
1,-0.3447093712077457,0.28364655507420844,1,0,0.49796456582788795,1,1,0,0,1
1,-1.0152515319967668,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
0,-1.3132702701252208,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,-0.9407468474646534,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,1,1
0,1.368898373030864,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,-0.86624216293254,0.5254661527578587,1,0,0.49796456582788795,0,1,0,0,1
1,0.6238515277097293,1.0091053481251593,1,0,1.5364331485864695,1,1,0,0,1
1,1.2943936884987504,-1.1672710310276933,1,0,-0.5405040169306936,0,0,0,0,1
0,2.4119639564804523,-1.6509102263949937,1,0,-0.5405040169306936,0,0,0,0,1
1,-1.2387655855931072,0.28364655507420844,0,0,0.49796456582788795,1,1,0,1,1
1,0.17682342051704852,0.5254661527578587,1,0,0.49796456582788795,1,1,0,0,1
1,2.5609733255446794,-1.6509102263949937,1,0,0.49796456582788795,1,0,0,0,1
0,0.4748421586455024,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
0,1.7414217956914313,0.767285750441509,1,0,0.49796456582788795,1,1,0,0,1
1,1.368898373030864,-1.1672710310276933,1,0,0.49796456582788795,1,1,0,0,1
1,0.32583278958127543,-0.925451433344043,0,0,0.49796456582788795,0,1,0,0,1
0,0.17682342051704852,-1.1672710310276933,0,0,-0.5405040169306936,0,1,0,0,1
0,0.17682342051704852,-1.4090906287113436,1,0,-1.5789725996892752,0,1,0,0,1
1,0.9218702658381831,1.2509249458088096,1,0,0.49796456582788795,1,1,0,0,1
1,0.4748421586455024,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
0,-0.12119531761140533,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,0,1
0,0.251328105049162,0.28364655507420844,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.27020468667563224,0.28364655507420844,1,0,0.49796456582788795,1,1,0,0,1
1,0.17682342051704852,-2.1345494217622942,1,0,0.49796456582788795,0,1,0,0,1
1,-0.41921405573985915,-2.618188617129595,1,0,-0.5405040169306936,1,1,0,0,1
1,-1.4622796391894477,-0.19999264029309213,0,0,1.5364331485864695,1,1,0,0,1
0,0.10231873598493506,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,-0.41921405573985915,1.0091053481251593,0,0,0.49796456582788795,1,1,1,1,1
0,-1.2387655855931072,0.5254661527578587,0,0,-0.5405040169306936,0,1,1,1,1
0,-1.164260901060994,0.5254661527578587,0,1,0.49796456582788795,1,1,0,1,1
0,-1.3132702701252208,-0.925451433344043,1,0,-0.5405040169306936,0,1,0,0,1
0,-0.49371874027197266,1.2509249458088096,0,0,3.6133703141036326,1,1,0,0,1
1,0.9218702658381831,-1.6509102263949937,0,0,0.49796456582788795,0,0,0,0,1
1,0.6983562122418427,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,0,1
0,-0.86624216293254,0.28364655507420844,1,0,-0.5405040169306936,0,0,0,0,1
0,0.32583278958127543,0.28364655507420844,1,0,0.49796456582788795,1,1,0,0,1
1,0.6238515277097293,-0.6836318356603927,1,0,0.49796456582788795,0,1,0,0,1
1,-0.49371874027197266,2.218203336543411,1,0,0.49796456582788795,1,1,0,0,1
0,0.5493468431776158,-0.4418122379767424,1,0,0.49796456582788795,1,1,0,0,1
1,-1.2387655855931072,0.28364655507420844,0,0,-1.5789725996892752,0,0,0,0,1
1,0.8473655813060696,-1.892729824078644,0,0,-1.5789725996892752,0,0,0,0,1
1,-1.2387655855931072,0.767285750441509,0,1,0.49796456582788795,1,1,0,0,1
1,1.2943936884987504,-1.6509102263949937,1,0,-0.5405040169306936,0,0,0,0,1
1,0.9963749503702967,1.7345641411761101,1,0,3.6133703141036326,1,1,0,0,1
1,0.40033747411338894,-0.4418122379767424,1,0,0.49796456582788795,0,0,0,0,1
0,2.1139452183519984,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
0,-0.3447093712077457,0.28364655507420844,0,0,0.49796456582788795,1,1,0,0,1
1,0.17682342051704852,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
0,-1.0897562165288803,0.28364655507420844,0,0,-0.5405040169306936,1,1,1,1,1
0,0.6238515277097293,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
0,-0.6427281093361996,-1.892729824078644,1,0,-0.5405040169306936,0,0,0,0,1
1,-1.685793692785788,-1.1672710310276933,0,1,-0.5405040169306936,0,1,1,1,1
1,-1.0152515319967668,0.28364655507420844,1,0,-1.5789725996892752,1,1,0,0,1
1,0.0278140514528216,1.2509249458088096,1,0,0.49796456582788795,1,1,1,1,1
0,-0.7172327938683131,1.4927445434924598,0,0,0.49796456582788795,1,1,1,1,1
1,0.8473655813060696,1.0091053481251593,1,0,1.5364331485864695,1,1,0,0,1
1,-1.2387655855931072,0.767285750441509,0,1,0.49796456582788795,1,1,0,0,1
1,-1.3877749546573341,0.28364655507420844,1,0,-0.5405040169306936,0,1,0,0,1
1,0.0278140514528216,1.0091053481251593,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.568223424804086,0.5254661527578587,1,0,0.49796456582788795,0,1,0,0,1
1,0.6238515277097293,1.4927445434924598,1,0,3.6133703141036326,1,1,0,0,1
0,-1.4622796391894477,-0.19999264029309213,1,0,-0.5405040169306936,0,1,1,1,0
0,-0.49371874027197266,0.5254661527578587,1,0,-0.5405040169306936,0,1,0,0,1
0,-1.164260901060994,1.0091053481251593,0,0,0.49796456582788795,1,1,1,1,1
1,-0.1957000021435188,1.0091053481251593,0,1,-0.5405040169306936,0,0,1,1,1
1,-0.49371874027197266,-0.6836318356603927,1,0,-1.5789725996892752,1,1,0,0,1
1,0.251328105049162,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,0,1
1,-0.6427281093361996,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
1,1.8159264802235446,-2.1345494217622942,0,0,-0.5405040169306936,0,0,0,0,1
0,0.5493468431776158,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,0,1
0,-1.4622796391894477,0.28364655507420844,0,0,-1.5789725996892752,0,1,0,1,1
0,0.6238515277097293,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
0,-0.568223424804086,1.2509249458088096,1,0,1.5364331485864695,0,1,0,0,1
0,0.10231873598493506,-0.19999264029309213,0,0,-0.5405040169306936,0,1,1,1,1
0,0.40033747411338894,1.7345641411761101,0,0,1.5364331485864695,1,1,0,1,1
1,-1.164260901060994,-0.19999264029309213,0,0,-0.5405040169306936,1,1,1,1,1
1,-1.0152515319967668,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
1,-0.04669063307929186,1.0091053481251593,1,0,3.6133703141036326,1,1,0,0,1
0,1.0708796349024101,2.218203336543411,1,0,0.49796456582788795,1,1,0,0,1
1,-1.3132702701252208,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,-0.04669063307929186,-0.19999264029309213,1,0,0.49796456582788795,1,0,0,0,1
1,-0.49371874027197266,-0.19999264029309213,0,0,-0.5405040169306936,0,0,1,0,1
0,-1.3877749546573341,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,-0.7917374784004265,-0.19999264029309213,1,0,3.6133703141036326,0,0,0,0,1
1,0.4748421586455024,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,1,1
0,-0.7917374784004265,-1.1672710310276933,0,0,0.49796456582788795,1,1,1,0,1
0,0.40033747411338894,0.28364655507420844,1,0,-1.5789725996892752,1,1,0,0,1
1,1.8904311647556582,1.0091053481251593,1,0,1.5364331485864695,1,1,0,0,1
1,0.5493468431776158,-0.19999264029309213,1,0,-1.5789725996892752,1,1,0,0,1
1,-0.12119531761140533,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-1.164260901060994,-0.19999264029309213,0,1,-0.5405040169306936,1,1,0,1,1
1,-0.6427281093361996,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,0,1
0,-0.1957000021435188,1.0091053481251593,0,0,-0.5405040169306936,1,1,1,1,1
1,0.4748421586455024,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
1,-1.0152515319967668,0.5254661527578587,0,0,-0.5405040169306936,1,1,1,1,1
0,0.0278140514528216,-1.4090906287113436,1,0,-0.5405040169306936,0,1,0,0,1
1,-0.41921405573985915,1.0091053481251593,0,0,1.5364331485864695,0,1,0,0,1
1,-0.6427281093361996,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
1,1.2943936884987504,-0.19999264029309213,1,0,-1.5789725996892752,0,1,0,0,1
1,0.7728608967739562,-0.19999264029309213,1,0,-1.5789725996892752,1,1,0,0,1
1,-1.0897562165288803,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
0,0.17682342051704852,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
1,2.1139452183519984,-0.19999264029309213,0,0,2.5749017313450513,1,1,0,0,1
0,-0.568223424804086,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
0,0.8473655813060696,-1.6509102263949937,1,0,-0.5405040169306936,1,1,0,0,1
1,-0.12119531761140533,1.2509249458088096,0,1,0.49796456582788795,0,0,0,0,1
0,1.4434030575629775,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,0,1
1,-0.1957000021435188,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
1,-0.3447093712077457,2.218203336543411,0,0,1.5364331485864695,1,1,0,1,1
1,2.4119639564804523,-0.6836318356603927,1,0,-0.5405040169306936,1,1,0,0,1
1,0.8473655813060696,-1.892729824078644,0,0,-1.5789725996892752,0,0,0,1,1
1,1.219889003966637,-2.376369019445945,1,0,-0.5405040169306936,0,0,0,0,1
1,0.251328105049162,0.5254661527578587,0,0,1.5364331485864695,1,1,0,0,1
1,-0.3447093712077457,0.28364655507420844,0,0,0.49796456582788795,1,1,0,0,1
1,1.368898373030864,-0.4418122379767424,1,0,0.49796456582788795,0,1,0,0,1
1,0.17682342051704852,-1.6509102263949937,1,0,-1.5789725996892752,0,0,0,0,1
1,0.32583278958127543,1.4927445434924598,0,0,-0.5405040169306936,1,1,0,0,1
1,1.1453843194345235,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-1.4622796391894477,-0.19999264029309213,0,0,-0.5405040169306936,1,1,1,1,1
0,-0.7172327938683131,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,1,1
0,-0.9407468474646534,1.0091053481251593,1,0,0.49796456582788795,0,0,0,0,1
0,-0.1957000021435188,-1.6509102263949937,0,0,-0.5405040169306936,1,1,0,0,1
0,0.9218702658381831,0.28364655507420844,1,0,-0.5405040169306936,1,1,0,0,1
1,1.2943936884987504,-0.19999264029309213,1,0,0.49796456582788795,0,0,0,0,1
1,-0.9407468474646534,1.0091053481251593,0,0,0.49796456582788795,0,0,0,1,1
1,0.8473655813060696,1.4927445434924598,1,0,1.5364331485864695,1,1,0,0,1
0,-0.04669063307929186,0.28364655507420844,1,0,-0.5405040169306936,0,1,0,0,0
0,0.9218702658381831,-1.4090906287113436,1,0,0.49796456582788795,1,1,0,0,1
0,-0.7172327938683131,0.28364655507420844,0,0,0.49796456582788795,1,1,0,1,1
1,0.9218702658381831,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,-0.1957000021435188,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
0,-0.04669063307929186,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,2.6354780100767927,1.4927445434924598,0,0,2.5749017313450513,1,1,0,0,1
1,1.0708796349024101,-1.6509102263949937,1,0,-0.5405040169306936,0,1,0,0,1
0,-0.7172327938683131,0.767285750441509,0,1,-0.5405040169306936,1,0,0,0,1
0,-0.27020468667563224,1.0091053481251593,0,0,0.49796456582788795,1,0,0,0,1
0,-0.7172327938683131,-0.19999264029309213,0,0,-1.5789725996892752,0,1,0,0,1
1,0.6983562122418427,-1.1672710310276933,0,0,0.49796456582788795,0,1,0,0,1
1,1.5179077420950908,-1.6509102263949937,1,0,-0.5405040169306936,1,1,0,0,1
0,-0.7917374784004265,1.0091053481251593,0,0,-0.5405040169306936,0,1,1,1,1
1,-1.0152515319967668,0.28364655507420844,0,0,-1.5789725996892752,0,1,0,1,1
0,1.7414217956914313,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,0,1
0,-0.1957000021435188,1.2509249458088096,0,0,0.49796456582788795,1,1,0,0,1
0,-0.7917374784004265,1.4927445434924598,0,1,0.49796456582788795,1,1,0,0,1
1,-1.2387655855931072,-0.19999264029309213,0,0,-0.5405040169306936,0,1,0,1,1
0,-1.164260901060994,1.0091053481251593,0,0,-0.5405040169306936,1,1,1,1,1
0,-0.86624216293254,-0.19999264029309213,0,0,-0.5405040169306936,0,1,1,1,1
1,-1.0897562165288803,0.28364655507420844,0,0,-0.5405040169306936,1,1,1,1,1
1,1.0708796349024101,-1.892729824078644,0,0,-0.5405040169306936,1,1,0,0,1
1,0.32583278958127543,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,0.17682342051704852,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,1,1
1,-1.536784323721561,-0.19999264029309213,0,1,-0.5405040169306936,0,1,0,1,1
1,0.6238515277097293,1.0091053481251593,1,0,3.6133703141036326,1,1,0,0,1
1,1.219889003966637,0.28364655507420844,1,0,-0.5405040169306936,0,0,0,0,1
1,1.2943936884987504,-2.1345494217622942,0,0,-0.5405040169306936,0,0,1,1,1
1,0.5493468431776158,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,-1.0897562165288803,1.0091053481251593,0,0,0.49796456582788795,1,1,1,1,1
1,0.32583278958127543,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,-1.536784323721561,-0.19999264029309213,0,0,-0.5405040169306936,1,1,1,1,1
0,-1.0152515319967668,0.5254661527578587,0,0,-1.5789725996892752,1,1,1,1,1
0,2.4119639564804523,-2.376369019445945,1,0,-0.5405040169306936,0,0,0,0,1
0,0.8473655813060696,2.218203336543411,1,0,2.5749017313450513,1,1,0,0,1
0,-0.1957000021435188,-0.19999264029309213,0,0,-1.5789725996892752,1,1,0,0,1
0,-1.3877749546573341,-0.19999264029309213,1,1,-0.5405040169306936,1,1,0,0,1
0,0.0278140514528216,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
1,0.32583278958127543,1.0091053481251593,1,0,-0.5405040169306936,1,1,0,0,1
0,2.4119639564804523,-2.618188617129595,0,0,3.6133703141036326,1,1,0,0,1
0,-0.27020468667563224,0.28364655507420844,1,0,0.49796456582788795,1,1,0,0,1
0,0.32583278958127543,-0.925451433344043,1,0,0.49796456582788795,0,1,0,0,1
1,-0.27020468667563224,-1.6509102263949937,1,0,-0.5405040169306936,0,1,0,0,1
1,-1.536784323721561,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,1,1
0,-1.0152515319967668,1.0091053481251593,0,0,3.6133703141036326,1,1,0,1,1
1,0.17682342051704852,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
0,-0.3447093712077457,-2.860008214813245,1,0,0.49796456582788795,0,1,0,0,1
0,0.10231873598493506,0.28364655507420844,0,0,-0.5405040169306936,0,1,1,1,1
0,-0.7917374784004265,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,0.0278140514528216,-1.6509102263949937,1,0,0.49796456582788795,1,0,0,0,1
0,-1.4622796391894477,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
1,-0.04669063307929186,-0.19999264029309213,0,0,0.49796456582788795,0,0,1,1,1
1,-1.0897562165288803,-0.19999264029309213,0,0,-1.5789725996892752,0,1,0,0,1
1,0.9218702658381831,-2.376369019445945,1,0,-0.5405040169306936,1,1,0,0,1
1,-1.0152515319967668,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,1,1
1,0.9963749503702967,-1.6509102263949937,1,0,-0.5405040169306936,1,1,0,0,1
1,1.219889003966637,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
1,-0.7172327938683131,-0.19999264029309213,1,0,-1.5789725996892752,0,0,0,0,1
0,-1.0152515319967668,1.0091053481251593,0,0,-0.5405040169306936,1,1,0,0,1
1,-0.04669063307929186,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
1,0.17682342051704852,-2.1345494217622942,0,0,-1.5789725996892752,0,1,0,0,1
0,-0.49371874027197266,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,0,1
1,1.1453843194345235,-0.4418122379767424,1,0,0.49796456582788795,0,0,0,0,1
0,1.0708796349024101,-0.925451433344043,1,0,-0.5405040169306936,1,0,0,0,1
1,-1.4622796391894477,-0.19999264029309213,0,0,-0.5405040169306936,1,1,1,1,1
1,-0.49371874027197266,-1.1672710310276933,1,0,-0.5405040169306936,0,1,0,0,1
0,1.4434030575629775,-1.6509102263949937,1,0,-0.5405040169306936,0,1,0,0,1
1,1.4434030575629775,1.0091053481251593,1,0,0.49796456582788795,1,1,0,0,1
1,-1.3132702701252208,-0.19999264029309213,1,0,0.49796456582788795,0,1,1,1,1
1,-0.3447093712077457,-1.1672710310276933,1,0,0.49796456582788795,0,1,0,0,1
1,-1.0152515319967668,-1.6509102263949937,0,0,-0.5405040169306936,0,1,1,1,1
0,1.8904311647556582,-2.860008214813245,0,0,-0.5405040169306936,0,0,0,0,1
1,-1.3877749546573341,-0.19999264029309213,0,0,1.5364331485864695,0,1,0,1,1
0,-0.86624216293254,-1.1672710310276933,1,0,-0.5405040169306936,0,1,0,0,1
0,0.9963749503702967,-1.1672710310276933,0,0,1.5364331485864695,1,1,0,0,1
0,-1.536784323721561,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,1,1
0,0.9218702658381831,-2.618188617129595,0,0,-0.5405040169306936,0,1,0,0,1
1,-1.0152515319967668,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,1,1
1,1.2943936884987504,-1.6509102263949937,1,0,-0.5405040169306936,1,1,0,0,1
0,0.10231873598493506,1.2509249458088096,1,0,-0.5405040169306936,1,1,0,1,1
1,0.17682342051704852,1.4927445434924598,0,0,0.49796456582788795,0,0,0,1,1
1,-0.49371874027197266,-1.6509102263949937,1,0,-1.5789725996892752,0,0,0,0,1
0,-0.27020468667563224,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,1.4434030575629775,-2.1345494217622942,0,0,-1.5789725996892752,0,0,0,0,1
1,1.8159264802235446,0.5254661527578587,1,0,0.49796456582788795,1,1,0,0,1
0,0.5493468431776158,-0.6836318356603927,1,0,-0.5405040169306936,1,1,0,0,1
1,2.5609733255446794,1.0091053481251593,0,0,1.5364331485864695,1,1,0,0,1
0,-0.1957000021435188,-0.19999264029309213,1,0,0.49796456582788795,0,0,0,0,1
0,0.9218702658381831,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,0,1
0,-0.568223424804086,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,0,1
0,-1.2387655855931072,1.0091053481251593,1,0,0.49796456582788795,0,0,0,0,1
1,-0.86624216293254,0.28364655507420844,0,0,0.49796456582788795,1,1,0,1,1
0,0.6238515277097293,-1.1672710310276933,1,0,-1.5789725996892752,1,1,0,0,1
1,1.6669171111593177,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,0,1
1,0.251328105049162,-0.19999264029309213,1,0,-0.5405040169306936,0,1,0,0,1
0,-1.164260901060994,0.28364655507420844,1,0,-1.5789725996892752,0,1,0,0,1
1,-1.0152515319967668,1.0091053481251593,0,0,-0.5405040169306936,0,1,0,1,1
1,1.8904311647556582,0.767285750441509,0,0,0.49796456582788795,1,0,0,0,1
0,0.32583278958127543,1.0091053481251593,0,0,0.49796456582788795,1,1,0,0,1
1,1.7414217956914313,1.7345641411761101,1,0,1.5364331485864695,1,1,0,0,1
0,-1.3132702701252208,-0.19999264029309213,0,0,-1.5789725996892752,1,1,0,0,1
0,-1.164260901060994,0.767285750441509,0,0,0.49796456582788795,0,1,0,0,1
1,1.2943936884987504,1.4927445434924598,0,0,2.5749017313450513,1,1,0,0,1
0,0.0278140514528216,-0.4418122379767424,1,0,-0.5405040169306936,0,0,0,0,1
0,-1.536784323721561,-0.925451433344043,1,0,-0.5405040169306936,0,0,0,1,1
1,-1.0152515319967668,-0.19999264029309213,1,0,0.49796456582788795,0,1,0,0,1
0,-0.04669063307929186,0.28364655507420844,1,0,0.49796456582788795,1,1,0,0,1
0,0.10231873598493506,-0.19999264029309213,0,0,-0.5405040169306936,0,0,0,1,1
0,1.219889003966637,-1.6509102263949937,0,0,-0.5405040169306936,1,1,0,0,1
0,-0.6427281093361996,1.7345641411761101,1,0,0.49796456582788795,0,0,0,0,1
1,-0.3447093712077457,1.4927445434924598,0,0,0.49796456582788795,1,1,1,1,1
0,1.7414217956914313,0.5254661527578587,0,0,-0.5405040169306936,1,1,0,0,1
0,2.039440533819885,-2.860008214813245,0,0,-1.5789725996892752,0,1,0,0,1
0,-1.2387655855931072,0.28364655507420844,0,0,0.49796456582788795,1,1,0,0,1
1,2.1884499028841122,-0.19999264029309213,0,0,0.49796456582788795,0,0,0,0,1
1,-1.164260901060994,-0.19999264029309213,1,0,-1.5789725996892752,0,1,1,1,1
1,-0.7917374784004265,0.5254661527578587,0,0,1.5364331485864695,0,1,0,1,1
1,1.2943936884987504,-0.19999264029309213,1,0,0.49796456582788795,1,1,0,0,1
0,-1.536784323721561,-0.19999264029309213,0,0,0.49796456582788795,1,1,0,1,1
1,-0.86624216293254,0.5254661527578587,1,0,0.49796456582788795,0,1,0,0,1
1,2.858992063673133,1.4927445434924598,1,0,2.5749017313450513,1,1,0,0,1
1,-1.164260901060994,-0.19999264029309213,0,0,-1.5789725996892752,0,0,0,0,1
1,-0.1957000021435188,-0.19999264029309213,1,0,0.49796456582788795,0,0,0,0,1
1,1.5924124266272044,-1.4090906287113436,1,0,-0.5405040169306936,0,1,0,0,1
0,-1.164260901060994,-0.19999264029309213,1,0,-0.5405040169306936,0,0,0,0,1
0,1.1453843194345235,-1.6509102263949937,1,0,0.49796456582788795,1,1,0,0,1
0,1.1453843194345235,-1.1672710310276933,1,0,-0.5405040169306936,0,1,0,0,1
0,1.4434030575629775,-1.892729824078644,1,0,-0.5405040169306936,0,1,0,0,1
1,0.4748421586455024,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,1,1
1,1.219889003966637,-1.6509102263949937,0,0,-0.5405040169306936,0,0,0,0,1
0,-0.7917374784004265,-0.19999264029309213,0,0,0.49796456582788795,0,1,0,0,1
1,-1.3132702701252208,0.5254661527578587,0,1,-0.5405040169306936,1,1,0,1,1
0,0.6983562122418427,1.0091053481251593,1,1,1.5364331485864695,1,1,0,0,1
0,-1.0897562165288803,-0.19999264029309213,0,0,-0.5405040169306936,1,1,0,0,1
1,-0.49371874027197266,0.5254661527578587,1,0,-0.5405040169306936,1,1,1,1,1
1,0.6983562122418427,1.2509249458088096,1,0,2.5749017313450513,1,1,0,0,1
1,-1.164260901060994,0.767285750441509,1,0,0.49796456582788795,1,1,0,0,1
1,-0.568223424804086,-0.19999264029309213,1,0,-0.5405040169306936,1,1,0,0,1
0,0.40033747411338894,1.4927445434924598,0,0,-0.5405040169306936,1,1,0,0,1
